,object,scale,angle_deg,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17,scattered_re_18,scattered_im_18,scattered_re_19,scattered_im_19,scattered_re_20,scattered_im_20,scattered_re_21,scattered_im_21,scattered_re_22,scattered_im_22,scattered_re_23,scattered_im_23,scattered_re_24,scattered_im_24,scattered_re_25,scattered_im_25,scattered_re_26,scattered_im_26,scattered_re_27,scattered_im_27,scattered_re_28,scattered_im_28,scattered_re_29,scattered_im_29,scattered_re_30,scattered_im_30,scattered_re_31,scattered_im_31,scattered_re_32,scattered_im_32,scattered_re_33,scattered_im_33,scattered_re_34,scattered_im_34,scattered_re_35,scattered_im_35,scattered_re_36,scattered_im_36,scattered_re_37,scattered_im_37,scattered_re_38,scattered_im_38,scattered_re_39,scattered_im_39,scattered_re_40,scattered_im_40,scattered_re_41,scattered_im_41,scattered_re_42,scattered_im_42,scattered_re_43,scattered_im_43,scattered_re_44,scattered_im_44,scattered_re_45,scattered_im_45,scattered_re_46,scattered_im_46,scattered_re_47,scattered_im_47,scattered_re_48,scattered_im_48,scattered_re_49,scattered_im_49
10,treasure,347.2892,23.053694,-0.9454174,-0.10547617,0.4176787,0.88364995,-0.087475605,-0.39540777,-0.22993971,-0.23141429,0.7459329,0.3056468,-0.053288564,-0.8232489,-0.40066367,0.19350946,0.7058815,-0.03286439,-0.63396645,-0.7221827,-0.43831202,0.9197024,-0.06053166,1.3648444,0.76434946,0.6820027,-0.2892533,0.1776696,0.07382473,-0.079149924,-0.57437855,-0.56464833,0.67796487,-0.0710816,-0.4253337,0.36191502,1.1782658,-0.36911693,-0.5632279,0.103988186,-0.51098436,0.2880756,0.58874524,0.9317835,-0.6956749,0.9838829,0.9912681,0.7310715,-0.6752602,-0.053210907,0.28470817,-0.42154524,1.2690318,-0.10754561,-0.22003798,-0.48639062,-0.20129767,-0.21377651,-1.7205056,-0.78376883,-0.32426465,0.29462966,0.7484192,-1.5048598,0.4374192,0.5526054,-0.64184237,-0.7581144,0.60411096,-0.9501991,-0.09843601,0.2041703,0.6929056,-0.40036845,0.42209306,1.3073406,0.20854415,-0.25633276,0.02086757,-0.577415,-0.4962288,0.2557446,0.061442308,-0.42572957,-1.1018149,0.12968743,-0.0949249,0.26036468,0.81829697,-0.7911034,-0.42090684,-0.47949794,0.14470895,-0.40354624,-0.73025024,-0.83363056,0.17689247,-0.29445142,0.28224725,0.27081472,-0.92594165,0.6373349
11,bone,433.35754,3.9026637,-0.6791412,0.65772575,-0.3028419,0.37591198,0.17486559,-0.17428803,0.32918388,-0.17881204,0.1757206,0.20364514,0.084282465,-0.007547383,-0.39538947,-0.07981442,-0.10526845,-0.16111137,-0.755739,-0.22060904,-0.2296105,0.21614969,0.05596066,0.79935455,-0.53783846,-0.33112332,-0.19145462,-0.19929041,0.3155714,0.003531294,0.6261644,0.52631223,0.59796274,-0.8022637,-0.09581227,-0.066128574,0.07921088,0.34864652,0.5310458,-0.2566952,-0.12452438,0.6437138,0.21446545,0.16376215,-0.14959745,-0.36866775,0.20557967,-0.13951413,0.43427745,-0.0053347843,0.4089204,0.12834682,0.20646653,0.3534176,-0.0912924,0.43567792,-0.07481432,0.49883148,-0.28448564,0.34571448,-0.058493268,-0.10253124,-0.13679099,0.4747849,0.068551116,0.39371017,-0.23646078,0.4149224,0.11800813,-0.3258171,0.15947963,0.65159106,-0.4236411,0.11634549,-0.09470535,-0.5293176,-0.105727814,0.19389856,0.3612758,-0.5941928,-0.20234068,0.08506304,0.2202929,-0.19934963,-0.15136415,-0.3498725,-0.04291925,0.32075918,0.24419092,0.07742114,-0.50101525,0.08405845,-0.11669967,-0.23257747,-0.207384,-0.19281645,-0.075805515,-0.1254673,-0.5255084,-0.06983619,-0.8047073,0.43197373
12,hook,354.068,-11.800361,-1.345941,0.24516578,0.38960826,0.18838099,-0.5576191,-0.25828084,1.1703948,-0.64327717,0.29994586,0.47010726,0.26863712,-0.11042341,-0.07794375,-0.43549326,1.0974615,-0.507506,0.83744955,0.28316206,0.5458162,-0.25102395,0.5642329,0.42074472,-0.53118443,0.18585496,-0.5573875,-0.16890077,0.26608485,0.23766617,-0.0022951432,0.16700889,-0.9970569,-0.3866755,-0.4707756,-0.74682367,0.26966208,-0.32241964,0.13399848,-0.5603046,-0.61289155,0.15977882,-0.14035018,-0.009987609,0.22224024,0.7022453,-0.1315485,-0.349414,-0.27829397,-0.20362887,0.20000066,-0.50634515,-0.85032207,-0.7875512,-0.5574074,-0.5584893,-0.3946689,0.11752101,-0.5177895,0.017104197,-0.35640565,1.0546294,-0.28073207,-0.22163643,-0.7075667,0.12027135,0.70905226,0.8817622,0.38320196,-0.05731311,-0.29898626,-0.4665785,0.53322065,-0.885635,0.08916133,-0.015907833,-0.15965755,0.11532391,0.18550053,-0.6089279,0.6038024,0.8569108,0.12724277,0.66347235,0.296204,-0.36637235,0.711243,0.67192835,0.36842674,0.14433251,-1.1224395,-1.0181749,-0.81111187,-0.4949484,-0.13493162,0.30172902,0.12596877,-0.41959774,0.87303746,0.7241501,-1.478106,0.8442686
13,treasure,376.27164,28.522768,-0.9331862,0.07674222,0.36305946,0.6424894,-0.09455231,-0.16464856,-0.2534635,-0.17338188,-0.099975064,-0.02713871,0.10678197,1.0124252,-0.041658454,-0.34263006,-0.39198107,-0.023396827,-0.4453093,0.48937035,0.3763533,0.6941662,0.8814289,0.7657035,0.75338006,-0.03907893,-1.120682,0.5826778,-1.1592904,0.5787828,0.5516064,-0.21386495,0.06472991,-0.40617278,-1.124494,0.25581565,0.6466654,-0.3006155,-0.9472067,-0.11614487,0.25746647,-0.4562256,-1.703476,-0.08884744,0.22566386,0.28467554,-0.87443,0.044314124,1.021944,-0.47369573,0.9063567,-0.3393525,-0.81351304,-0.007533494,-0.13488773,0.6675567,-0.3895985,1.4944193,0.18692118,-0.37126857,-1.2250206,1.6755794,-0.14892158,-0.20243336,-0.11263247,-0.49489418,1.3209347,0.43407893,-0.11692764,-0.6951881,1.3313186,0.70696795,0.10047184,0.043103214,-0.097386934,0.51030505,-0.7301926,-0.97183126,1.044606,1.0971271,-0.5452511,-0.019635577,0.21290424,0.74610955,0.4117507,0.41320935,-0.9490546,-0.7652702,-0.4869156,0.41759443,-0.27074054,-0.057303604,-0.5720104,0.9283143,-0.5743281,-0.072201215,0.12313886,-0.16581216,0.24638575,0.29089436,-0.9140356,0.54338753
14,treasure,433.6072,29.459036,-1.3765299,0.18996991,0.87919754,0.41557848,-0.46788076,-0.02230122,0.38869148,-0.13933796,-0.107088715,0.517307,0.37609282,0.50401646,0.33261597,-0.16513175,-0.19127002,0.39803812,0.7852068,1.3417298,-0.26945373,0.30767775,0.99744797,-0.6133369,-0.21838684,-0.98302025,0.4231034,-0.3563608,-0.08064102,0.021840679,0.65970343,0.665376,-0.32725006,-0.96645665,0.43550006,0.04412101,0.039378587,-0.326636,0.35536268,-0.555428,-0.11158007,-0.37354508,0.0012888147,-0.6369057,0.16319409,-0.4686086,-0.40693077,-0.4219123,-0.48526326,1.400275,-0.085866295,-0.18158756,0.84949726,-0.2254555,0.5707983,0.014798398,0.9165543,-0.23280503,0.28929803,0.4086812,0.5206854,0.47571442,-1.3128173,-1.0916101,0.6312255,0.36067206,-0.0067068776,-0.09593549,-0.42870793,-0.5895526,0.5796865,-0.3697824,-0.46362153,0.55383825,0.5177746,0.17487967,-0.39588082,-0.56098056,0.94273466,-0.24227764,-0.14874455,-0.26356027,-0.05283786,-0.5386677,0.6044489,0.53018564,0.64348245,-0.28626427,0.116046876,0.03413646,0.08292666,-0.46078888,-0.33193678,-0.7285079,0.09032685,-0.45929193,0.3018524,0.048083235,-0.033920262,0.2781394,-0.5904483,0.463449
15,treasure,433.07108,3.1802478,-1.0218688,0.32193843,0.43074483,0.31193724,0.09095852,0.27013838,-0.35062143,-0.67832965,0.07251573,0.49152464,-0.14445114,-0.23415631,0.40224448,0.2801289,0.20350958,-0.11312103,0.59342796,0.100550696,0.16889414,-0.23489301,-0.32280746,0.4640048,0.13035986,0.8008598,-0.099400595,0.5298308,0.5660616,-0.22535074,0.12504369,0.393686,0.89479774,-0.1627691,0.6085309,0.05450359,-0.19044337,-0.117031805,-0.24856259,0.22807878,0.3266663,-0.31975073,0.48672473,-0.06528444,-0.3612506,-0.95749414,-0.6819064,-0.05982511,-0.046727516,0.33694375,0.950071,0.2850671,-0.2354387,0.10000219,-0.002598387,0.98662806,0.0064711682,0.6870632,-0.68949276,-0.2890483,-0.31019926,0.3746936,0.32767493,1.0181879,-0.23437071,0.11382692,1.7014751,-0.27187493,-0.07416795,0.9848813,-0.40309778,0.81243426,-0.38770795,-0.27822313,0.11223688,-0.19009097,0.6681221,0.53065336,-0.5374819,-0.3892865,-0.07813579,0.3465038,0.12790534,-0.025620686,0.68782276,-0.40936235,0.3566441,0.8610515,0.07383204,-0.9551126,0.24002405,0.52638835,-0.43578792,0.7629817,0.20281486,0.8451699,0.13254927,-0.21887253,0.38840818,0.68933874,-0.9071312,0.25876412
16,treasure,389.1644,18.11881,-1.1212595,0.25545928,0.61133325,0.5404813,-0.22679426,-0.3841591,0.3124586,0.37946615,-0.3362587,-0.25267732,0.3009451,-0.039645683,0.4003205,-1.1018593,-0.21652855,0.41547474,0.69144136,-0.94272625,0.005556898,-0.4711203,0.6358397,-0.058048964,0.10646533,0.96825755,-0.19727387,0.12302277,-0.013620328,-0.10780466,0.7585326,-0.2312935,-0.56630975,-0.13092156,0.6231437,0.42412004,-0.71166235,1.1639494,0.9703112,-0.7605007,-0.18677923,-0.09183756,0.38481703,-0.056549348,-0.33529577,-0.6116017,0.5950252,-0.48536792,-1.0444304,-0.95749664,0.121309936,-0.0066824253,-0.07686553,-0.52031875,-0.2596483,1.5107263,0.16833715,0.119365625,0.5489515,-0.23278162,0.70967567,-0.2759516,0.84391695,0.26607996,-0.7456455,-0.18810628,-0.60793966,-0.34772676,0.29002452,-0.04709766,-1.1339686,-0.42319688,0.18293095,-0.24942966,0.5949617,-1.0350046,-0.9574674,0.7610515,0.7571918,-0.8521308,-0.7801094,0.04970128,-0.3030638,0.271412,0.6736484,-0.28299567,-0.27380732,-1.6308538,-0.50536567,0.8418449,-0.33067283,-0.24331087,-0.93166345,-0.2968502,-0.32257518,-0.25836775,-0.1184565,-0.41311604,0.40676174,0.5203448,-0.8587569,0.33516422
17,bone,375.09924,21.519999,-1.1987872,0.6276855,0.33874854,0.31436244,-0.100110084,-0.085837476,0.15142982,-0.0033852065,-0.18100742,-0.022745471,0.2551823,-0.025109697,-0.2690566,0.86902213,0.81063986,0.7333543,-0.1733087,-0.6574955,0.47229072,-0.02621051,-0.4672734,0.20057271,-0.7678516,0.3401427,-0.33624184,0.932957,0.47836876,-0.20616883,-0.40087944,0.23156238,-0.21005177,-0.2583805,0.31781322,0.56386197,0.23204166,-0.47528285,0.13677526,-0.25971526,0.16641551,0.5122387,0.0058378465,0.55153537,-0.034528024,0.33486104,0.15611765,0.03335239,0.44099286,-0.055973228,0.51457894,0.24464974,-0.38455293,0.31615296,-0.04550249,0.35601336,-0.21519423,-0.093360364,0.37938538,-0.56390554,-0.18199633,-0.028396174,-0.4769786,0.12357483,-0.5030191,0.30024755,0.35239378,-0.5012466,-0.07850174,0.5671567,1.0445175,0.040635124,0.19347678,-0.4388377,-0.10875575,0.5558366,-0.14039122,-0.15569082,0.6957434,0.2913557,-0.797496,-0.22867838,0.28756264,-0.08002036,0.11706119,0.52612,0.015025979,0.3111191,-0.6276225,0.393945,-0.6160016,0.5041819,-0.32874152,0.055256277,-0.041558072,-0.11991112,-0.076614514,-0.07082856,-0.14875117,0.13533096,-0.85926294,0.31984895
18,treasure,385.3209,-28.1793,-0.9088431,0.35574818,0.47436973,0.19902582,0.36979872,0.82308036,-1.0726649,0.63283527,-0.15573004,0.031809952,-0.23284441,0.39939976,-0.110582024,-0.12165809,0.07981342,0.93785244,-1.1178333,-0.4252832,0.1835455,-0.8321649,0.33266515,0.4067984,0.07630341,-1.3088142,0.09664536,0.32398397,-0.55705607,0.37726256,-0.11937208,0.7162483,0.10293656,-0.3453628,-1.3009924,0.72186124,-0.38884342,-0.31661665,1.45871,0.37905225,0.51142395,-0.3684953,0.27186173,-0.44679058,1.2386426,0.6135701,-0.3803337,-0.42200023,-0.14582288,1.2634479,-0.5146595,-0.59915155,-0.38652512,0.4777077,0.1004191,0.2662532,0.46925762,-0.15045784,-0.56471986,-0.847797,0.5195334,0.0011724163,0.79845375,-0.1201736,0.35618523,0.20261511,-0.64863396,0.26183304,0.7446529,0.8490628,0.12781835,0.26532787,0.4675806,-0.45003873,-0.86270404,1.2854401,0.10957843,0.64582753,0.54912966,-0.41287026,0.06655354,1.4564459,0.6492869,-0.003969094,-1.0517688,0.2404856,-0.68811446,-0.0949148,0.4193958,0.22985218,0.9516058,1.5822006,0.44387358,-0.89677244,0.72239876,1.042796,0.8795324,0.012533178,0.6723706,0.10387565,-1.2688547,0.42662558
19,bone,386.58725,28.61852,-0.9185624,0.25621733,0.1565326,0.56326634,0.14862241,-0.23582046,0.061468087,-0.0008367121,-0.30021447,0.047563333,0.07871138,-0.12180563,-0.56323415,-1.3306317,-0.459661,0.22730139,0.51023954,0.54519165,-0.24416883,-0.35181347,0.26540014,0.0088390885,0.51787686,0.58649975,1.2873939,0.22938566,-0.9497718,-0.525188,0.47923708,0.021338478,-0.35159078,0.27832577,0.4798778,0.18837745,-0.025649516,0.066742375,-0.25527412,-0.28050214,-0.43508908,-0.12944904,0.03497119,0.0070772227,0.31355315,-0.27885452,0.25773808,-0.58538467,0.20843539,-0.722204,-0.062374935,-0.022930458,-0.15260705,-0.26599416,0.3352609,-0.52718467,-0.013957915,-0.06922411,-0.36095053,0.28583673,0.027272284,0.70843107,-0.14956374,0.17124479,-0.26644644,-0.6400228,0.14945434,-0.032040235,-0.7488911,-0.31642163,-0.16072918,-0.47534892,0.81030256,-0.09601193,-0.24533866,0.10162833,-0.6020272,0.16449888,0.41716293,-0.1976896,-0.22497052,-0.6073664,0.07608393,0.19364755,-0.24063697,-0.9224267,0.71972096,-0.4099405,0.1926114,0.02159944,0.07409897,-0.22122638,-0.09092279,-0.3242918,0.04907388,0.015758075,0.27162734,0.17204408,0.2858353,0.36608082,-1.0671433,0.49182376
20,treasure,428.91757,-6.8970766,-1.0243093,0.35735676,0.12949745,0.39079192,0.38783365,-0.5039772,-0.03890283,0.5475339,-0.48477387,-0.07472896,1.0884349,0.043522544,-0.77524227,-0.121531844,0.20292939,0.061789624,-0.6080731,-0.22303712,-0.0657959,0.38529184,-0.10750856,0.5385384,0.2171167,-0.1361942,-0.44770312,-0.26421195,-0.40236852,-0.5709854,0.15894346,0.37255603,-0.13547526,0.47225523,-0.34735796,0.19656694,-0.58128095,0.33473492,-0.54164034,0.4986239,0.76182437,-0.8455798,-0.28695604,0.036454216,0.5947372,0.093100496,-0.6439604,0.036061537,0.080142535,0.286544,-0.5524317,1.0277952,0.47849593,0.10067543,0.29713124,-0.014980505,0.78566545,-0.22314638,-0.72005785,0.4974521,-0.27327842,0.7957132,-0.056893367,-0.4891632,-0.31338233,-0.61937094,-0.13085172,0.02439643,-0.91032255,-0.73707944,-0.5307391,1.0545766,0.18722746,-1.4578664,1.058881,0.3708762,0.2608934,-0.18976414,0.017304065,-0.033134256,0.07783106,-0.2718419,1.278804,0.39953083,-0.85541695,0.19762409,-0.36126903,-0.19049819,-0.5881698,-0.12664911,-0.3210672,1.1102043,-0.04192301,-0.88282907,-0.82562876,-0.67002225,-0.51200324,0.13997187,0.33782566,0.49218246,-0.87442183,0.35576063
21,hook,279.7451,4.4343514,-1.4783229,-0.08465674,0.4746626,0.24446468,-0.45188636,1.6799431,0.4261592,0.31131718,-0.32956475,0.516714,-0.99038583,0.0924065,0.9131831,-1.2613269,0.73353696,0.118432745,1.9460205,0.45623463,-0.5950418,0.7391822,0.26000312,-0.40447503,0.56681514,1.1201376,-0.6367137,-0.24642408,0.11424805,1.4017103,-0.9052895,0.86873543,-0.41468126,-0.4009693,-0.6339329,0.34956902,-0.075227395,0.15933253,0.5252015,0.52875876,-0.32886383,-0.44973415,0.019747231,-0.2113325,-1.2854017,-0.7826011,0.63811505,-0.6096824,-0.56172323,-0.34083304,0.13094805,-0.1497753,-0.7433985,-0.6966278,-0.8982984,0.016775835,-0.92555285,0.3640851,0.28054345,0.12885788,-1.1220073,0.45367855,0.28307572,0.32252768,0.13522698,0.3504482,0.128247,-0.16341946,0.116691634,-0.17367467,-1.0774962,-0.3244134,-0.8938026,0.884926,0.1482142,0.05058802,-0.04477489,-0.6764473,-0.992672,0.8624875,-0.3532351,-0.3679316,0.91413164,0.6167827,0.13366702,0.43858957,-2.1296988,-0.84897786,0.24382657,-0.07443482,-0.1111252,0.23713975,0.6756653,-0.78542066,1.032682,0.93481225,0.18213104,-0.35299945,1.439041,1.0620241,-1.7632252,0.8995957
22,treasure,472.77402,27.63937,-1.2561195,0.3395481,0.71298695,0.33131325,-0.27383235,-0.01885471,0.120302,0.0072900965,0.006932417,0.14857976,-0.3596351,0.6979358,0.2905686,0.3230794,0.015341011,4.527641e-05,-0.683378,0.3917076,0.09551875,1.2062095,-0.41450003,0.15359417,1.1681705,0.53128576,-0.41256443,-0.19802633,0.18999064,0.28796566,-0.6064153,-0.058910754,-0.52295965,0.1901727,-0.46202353,-0.76197445,0.06841657,0.9307281,-0.2603298,0.097339526,0.20045654,1.0402235,0.4971543,-0.005610164,0.2772185,0.53228444,0.49694493,-0.031202307,-0.27533108,-0.39953408,-1.0223603,-0.43860054,0.80979604,0.26075137,-0.1795411,1.0385497,0.24751513,0.64344436,0.22561112,0.4037929,-0.6130681,-0.078765154,-0.32065398,-0.3581356,0.6393813,-0.8686424,-0.08229303,0.59659547,-0.625683,-1.0738099,0.5036556,0.46761245,0.36456707,-0.42133495,0.038521037,-0.040977284,-0.32587126,-0.34525028,0.61381936,-1.0281302,-0.80341345,-0.19260824,-0.035871796,0.22081003,0.9684177,-0.4010513,0.17699522,-0.088619635,0.46492383,-0.32221624,-0.47525096,-0.4531636,-0.48868087,-0.5039801,0.15607804,-0.36029473,0.19632272,-0.067854494,0.032493096,0.44816294,-0.66350627,0.2901695
23,treasure,341.3223,12.150781,-1.374507,0.048155222,1.128406,0.4941664,-0.85937226,0.03555095,0.6756237,-0.3004216,-0.6040884,0.18283282,0.58839077,0.12637234,0.53845465,-0.19859278,-0.749485,-0.27720094,0.887184,0.15352574,-1.0939369,-0.90809846,0.42019454,0.88995415,0.2517142,0.76884407,0.2662795,-0.67961293,0.4149418,0.9407538,0.17883231,-1.5099628,0.49483326,0.65327257,-0.107023515,0.42299363,0.6417554,-1.5365013,0.11020602,1.1364621,0.6642387,-1.0333312,0.23713313,-0.84056836,-1.2016797,0.6117242,0.46193165,0.40998322,-0.9592713,0.5124584,-0.5933613,-0.8002884,-0.8552644,-0.28172803,0.56155205,0.93326956,-0.22485824,-1.5131091,0.15562113,-0.34299886,-0.50244725,-0.6777762,-1.1004452,-0.34700105,1.5683049,-1.1133512,0.31562003,0.41750145,-0.16601628,0.14428867,1.0116844,-1.8524226,-0.08540009,0.18359965,0.7736746,-0.6464156,-0.33197933,1.1548198,-0.058846768,1.5151678,0.17385358,-1.9704247,0.60084677,1.0965649,-0.5735939,-1.0534437,0.0801863,-0.035316575,-0.30921763,-0.98017496,-0.29469615,0.00069904723,0.19593264,0.16990878,0.64461905,1.1755259,0.5500204,-0.14024207,0.36619756,0.44861963,-0.7616878,0.5736581
24,treasure,327.49976,1.346121,-1.288219,0.1814441,1.0294917,0.3610322,-0.81420505,0.16502406,0.55531794,-0.40307742,-0.08308695,0.3412541,0.0081643695,0.20889182,-0.099188484,0.25046307,0.07749528,0.420005,0.16413453,-0.7261368,-0.081254825,0.15561889,1.089796,-0.8604189,0.34350333,-0.43907127,0.02199488,1.059121,-0.29520786,-0.46140954,0.6394719,-1.4733765,0.15636793,0.28114444,0.588083,-0.84309393,-0.049605124,-0.20847106,1.4158219,0.9185706,-0.907134,-0.35454452,0.92612755,-0.7697053,0.33786175,0.37566957,0.13392036,-0.53554714,0.03564556,-0.6719236,-0.6179074,-0.58287877,-0.19004099,1.5256687,-0.962968,-1.0745147,0.6324595,-0.4736496,-0.0485232,-1.1549191,-0.83311796,0.58062756,1.3863937,0.6893461,0.18837835,0.20156892,0.8218335,0.54154325,0.26564774,0.105963886,-0.7394678,-0.52641714,-0.54768074,0.025472233,-0.026582666,0.26872143,-0.6611372,-0.54822373,0.14228097,-0.59193254,1.099783,1.209003,-0.924443,-0.13375327,0.42761043,-0.5392499,-1.41534,0.7655161,0.07772718,-0.07876692,-0.665321,-2.1021059,0.19046023,0.70053446,-0.011948862,1.2819359,0.20000593,0.38971463,0.84005284,0.38746673,-0.9679494,0.55408084
25,treasure,441.37427,-15.033969,-1.0021849,0.29387647,0.19525023,0.6376742,-0.36362505,-0.5803934,0.47058842,-0.43915474,0.48097256,0.7260159,-0.55181724,0.016514676,-0.51583046,-0.41902536,0.24621153,0.51028657,0.4107533,-0.45657843,0.03431516,-0.1210225,0.5090317,-0.099120416,-0.5242397,-0.8283426,-0.40137708,-0.3119497,0.5357152,0.6504449,0.87579656,-0.33563134,0.14386499,0.3648634,0.3229307,-1.1892903,0.13509871,-0.38792935,0.31456798,-0.14009012,0.14334497,-0.176983,0.6968154,0.30243284,-1.2343969,0.0656181,0.13471581,0.34851798,-0.31547433,-0.7679279,0.19158925,0.74221337,-0.24160525,0.15184048,0.30520216,1.0882789,0.09414057,0.11567877,0.41865575,0.3675882,0.7367246,0.03477308,-1.1970721,-0.39115068,-0.03172318,-0.25096372,0.5519551,-0.05265339,0.20425515,1.2043195,0.7929751,-0.25200358,-0.04550809,0.15626004,-0.12193642,0.26492643,-1.1612664,0.4307589,-0.5663186,0.07909958,0.3779273,0.3039313,-1.445875,0.15160888,0.21646598,-0.06272832,0.37081805,-0.39832503,1.2429307,-0.4066925,-0.27214587,-0.5656719,-0.028440619,-0.5604137,0.9971626,-0.528181,-0.33309355,-0.5352398,0.27649626,0.35587925,-0.9253793,0.43014088
26,treasure,473.6088,1.231451,-1.2149972,0.45810962,0.3069293,0.24468414,0.23681545,-0.33836645,0.09903348,0.22318144,-0.2971754,0.5736092,0.1879985,-0.6777084,0.06519644,0.41869852,-0.4482685,-0.13497601,-0.034239527,0.1385406,0.03896889,0.61716443,0.30257118,0.1334346,-0.7002533,0.10319157,-0.39803058,-0.08395597,0.17473428,0.5421657,0.55466217,0.60931504,-0.40212575,0.17899749,-0.57807684,-0.045509253,-0.74075913,0.5467622,0.0617883,-0.16839375,0.55758876,-0.09413453,-0.59958094,-0.5113895,-0.8771554,0.38423485,-0.24734175,0.2302458,0.066325985,0.5493539,0.87867707,-0.113483,-0.15783417,0.12246586,-0.9308328,0.60140544,-0.20579812,-0.17551817,0.26666358,-0.6598036,0.23851418,-0.540339,-0.26482585,-0.8808784,-0.43941697,0.20134711,-0.23145445,-0.12456183,0.62551653,-0.93081486,0.29011226,1.2932189,0.07898478,-0.40333822,-0.2387921,-0.46121573,0.43681327,-0.7368482,0.36527854,1.3743191,1.3201854,-0.4510488,-0.3761276,0.15327723,-0.18820827,-1.1030192,-0.15390633,-0.524825,-0.7114574,0.11658429,-0.37461916,0.050362203,0.09112049,-0.88657445,-0.7448961,-0.11693944,0.008683968,-0.101424515,0.014268575,0.5864665,-0.6272269,0.2943528
27,hook,334.66827,17.37795,-1.5685724,0.59347314,0.43836686,0.48281527,-0.65366536,0.51539284,-0.41014656,-1.0593075,0.5833399,-0.007736759,-0.05046355,-0.40863612,0.1354388,0.21938582,-0.78355354,-0.43553773,0.131554,-1.009681,-0.060400896,0.26330617,-1.0986872,-0.4653608,0.21562801,-0.024426954,-0.2642491,1.5717027,0.03200095,1.0368706,-0.34417757,-0.50692433,-0.263255,0.51728153,-0.13576238,0.09358516,-0.4058375,-0.759459,-0.89184916,-0.44530442,-0.34523547,0.32589832,-0.14566858,0.55309534,0.83509886,0.94690263,-1.3207629,-1.0890589,-0.35343957,0.24626692,-0.42634588,1.3069111,0.00023479422,-0.42231745,-0.36935538,0.9672123,0.5882445,0.5705909,-0.20417191,0.47290477,1.4229792,0.6628103,0.62971574,-0.6990655,0.39089084,-0.27783284,-0.51812553,-0.7439612,-0.12844722,-0.27933806,0.0075229337,-0.16392392,0.2582502,0.6485141,0.31730723,-0.15829186,-0.52997136,-0.64377546,-0.011617805,-0.2028947,0.6155038,-0.5200032,0.55778915,1.0695095,1.0966427,0.13735436,-0.059243575,-0.8104378,0.09896085,0.006496708,-0.94493794,0.12300788,0.49120656,-0.97475535,0.19895753,-0.79881036,-0.57908595,-0.61072916,0.8308572,1.1994151,-1.7601994,0.7781893
28,hook,395.0602,17.291845,-1.5515755,0.5854908,0.08107201,0.624473,0.36463603,-0.14389329,-0.1201024,0.8488844,-1.0215636,-0.19150668,0.21570073,-0.6662919,0.27876854,0.26523528,0.13655013,0.109970674,-0.14861439,0.43497527,-0.69586015,-0.18944636,-0.08549265,-0.69734293,0.21442373,0.0028652782,-0.44326016,0.22377548,0.43848133,0.36004248,0.40169284,0.600782,0.42448306,0.41310352,-0.080036744,-0.89040434,-0.61658466,-0.64175594,0.008335572,-0.26659226,-0.26319396,-0.33043125,-0.84955156,-0.004210444,0.6134519,0.26510248,0.8099691,0.78520924,0.5941883,0.44063276,1.0504712,-0.1539913,-0.32783863,-0.08804933,-0.035942953,0.9509345,0.83143663,0.21728222,-0.09797894,0.5232773,-0.08219495,0.416742,0.22593746,0.5495468,0.80211544,0.21848993,0.3706801,-0.13342413,-0.815783,-0.1402285,-0.50372934,0.75465107,0.0075874436,0.4211462,-0.3490819,0.90197676,0.121348254,0.28819546,-0.9913053,-0.47827035,-1.0818844,0.34339285,-0.25204504,0.41655058,-0.07118375,-0.33399323,-0.5451533,-0.3431231,0.925252,0.37487593,-0.29120174,0.7249615,-0.17924185,1.0309613,0.32972202,0.33659357,0.28749287,-0.47677281,0.20776577,0.87491125,-1.5658153,0.97512144
